

















































DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1480.22,652,1078,3237,2629,2699.25
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1197.26,659,1068,2675,2227.8,2339.8999999999996
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1157.5,680,913,2439,2279,2340.85
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,886.6428571428571,656,915,1086,1081,1082.75
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1130,677,1067,2225,1755.9999999999995,2207.5
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1293.5714285714287,665,1075,2462,2249.1,2330.0499999999997
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1368.0714285714287,1034,1083,2602,2403.5,2512.95
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1359.5,1066,1080.5,2492,2383.2000000000003,2449.75
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1065.857142857143,657,1071.5,2709,1085.4,1654.0499999999993
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,974.5333333333333,652,1067,1090,1085.8,1089.3
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,2508.6666666666665,2461,2526,2539,2536.4,2537.7
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1794.75,1079,1795,2510,2508.2,2509.1
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1081,1077,1081,1085,1084.2,1084.6
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1085,1085,1085,1085,1085,1085
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,922,759,922,1085,1052.4,1068.7
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1005.4,718,1079,1083,1081.8,1082.4
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1731.75,1079,1687.5,2473,2419,2446
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,957.6666666666666,727,1067,1079,1076.6,1077.8
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1078.3333333333333,1076,1077,1082,1081,1081.5
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1328.6,1070,1080,2330,1831.6000000000001,2080.7999999999997
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,842,722,724,1080,1008.8,1044.4
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1562,1065,1078,2332,2302,2317
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1693.5,1079,1693.5,2308,2185.1000000000004,2246.55
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,757.5,712,757.5,803,793.9,798.45
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1084,1082,1084,1086,1085.6,1085.8
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1920,1083,1920,2757,2589.6000000000004,2673.3
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1090,1083,1090,1097,1095.6,1096.3
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1034,982,1034,1086,1075.6,1080.8
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1082.5,1082,1082.5,1083,1082.9,1082.95
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,638.5,587,638.5,690,679.7,684.85
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,2307,2307,2307,2307,2307,2307
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,2333,2333,2333,2333,2333,2333
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,881.5,678,881.5,1085,1044.3,1064.65
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1014.5,936,1014.5,1093,1077.3,1085.15
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1008.5,936,1008.5,1081,1066.5,1073.75
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,899,716,899,1082,1045.4,1063.7
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,889.5,691,889.5,1088,1048.3,1068.15
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,968.5,853,968.5,1084,1060.9,1072.45
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1089,1084,1089,1094,1093,1093.5
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,2528,2252,2528,2804,2748.8,2776.4
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,907.5,741,907.5,1074,1040.7,1057.35
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,873.5,667,873.5,1080,1038.7,1059.35
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1074,1071,1074,1077,1076.4,1076.7
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1716,1064,1716,2368,2237.6000000000004,2302.8
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,913,744,913,1082,1048.2,1065.1
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1876.5,1072,1876.5,2681,2520.1000000000004,2600.55
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,1075,1074,1075,1076,1075.8,1075.9
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,866.5,666,866.5,1067,1026.9,1046.95

DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,31036.68,10584,38028,44743,41348.1,41747.1
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,31295.84,10585,37082.5,45760,42170.4,43917.2
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,46708.2,10585,55947,62200,60853.7,61184.35
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,41216.96,10585,52057.5,60792,56180.1,56484.85
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,38248.88,10568,45195,52907,50024.2,50808.6
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,50654.22,10586,61304.5,66254,62217.7,63708.24999999999
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,21808.34,10584,24879,30881,29216.100000000002,30310.85
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,49442.66,10585,61224.5,62307,62160.3,62165.2
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,31036.68,10584,38028,44743,41348.1,41747.1
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,31295.84,10585,37082.5,45760,42170.4,43917.2
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,46708.2,10585,55947,62200,60853.7,61184.35
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,41216.96,10585,52057.5,60792,56180.1,56484.85
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,38248.88,10568,45195,52907,50024.2,50808.6
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,50654.22,10586,61304.5,66254,62217.7,63708.24999999999
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,21808.34,10584,24879,30881,29216.100000000002,30310.85
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,49442.66,10585,61224.5,62307,62160.3,62165.2
homePageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
catalogPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
successPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
cartPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,5913.636363636364,4843,5822,7919,7508.6,7717.45
checkoutPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,4623.45,1188,1709,23445,8019.200000000018,19710.550000000003
shippingMethodLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,10462.35,4263,10660.5,18126,17148,17838.15
productPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,9461.125,3820,7677.5,23875,13727.3,16073.699999999995
shippingAddressLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,6976.285714285715,4000,6075.5,12880,9986.4,11038.55
summaryPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,8222,8222,8222,8222,8222,8222
summaryPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,12085,12085,12085,12085,12085,12085
successPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
homePageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
shippingAddressLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,9522.2,4103,9887.5,13476,12807.3,13141.65
catalogPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
shippingMethodLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,15152.90909090909,8439,15952,20393,20038,20215.5
checkoutPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,9483.0625,1372,2155.5,45225,34813,37455
cartPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,6903.0625,4829,6956.5,9331,8732,8991.25
productPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,12926,3662,14154,23722,20779,22650.1
productPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,9917.76,5388,7019,38224,13896.200000000003,20415.79999999998
homePageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
shippingAddressLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,4834.611111111111,4203,4290.5,9209,5925.600000000003,8989.699999999999
summaryPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
checkoutPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,6147.5,1112,1503,30346,29315.9,29680.649999999998
successPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
catalogPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
shippingMethodLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,7867.2,7340,7541.5,10851,8209.600000000004,10792.1
cartPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,5205.416666666667,4378,5318,5647,5576.6,5614.35
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,36196.38,21806,36316.5,44179,39618.8,42324.399999999994
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,38316.9,25389,38649,43369,41213.1,41715.2
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,60992.66,41447,61486.5,62339,62187.6,62205.7
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,33999.28,17767,33882.5,41234,37430.9,39191.5
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,61614,60636,61615,62425,62199,62224.8
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,47103.38,39718,46791.5,56848,50435.200000000004,53358.149999999994
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,53620.32,29322,53700.5,60574,58670.5,59086.75
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,23014.38,15767,23352.5,28852,25402.9,26447.549999999996
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,61619.307692307695,60871,61594,62353,62259.2,62309.2
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,22720.454545454544,20167,22738,25740,24463,25101.5
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,61852,60958,62102.5,62204,62176.1,62190.05
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,38180.75,34952,38935.5,40264,40049,40156.75
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,46469.833333333336,44521,46287.5,48902,48701.2,48855.8
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,35502.1,31691,35451,39172,37775.2,38473.6
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,38545.8,36148,37936.5,42413,40521.2,41467.1
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,55389,49956,55713.5,59061,58627.2,58878.95
successPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
successPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
successPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,5,1,1,20,5,0,0,0,0,0,0
successPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,0,0,0,0,0,0
successPageLoadingTimeTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,0,0,0,0,0,0
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1949.28,1528,1730.5,4628,2382.0000000000005,2750.349999999999
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1460.06,1168,1268.5,2458,2063.1,2145.95
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1254.94,787,1265,1448,1322.3000000000002,1421.1999999999998
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1772.9,1202,1741,2947,2309.1,2361
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,2060.82,1689,1881.5,4505,2434.0000000000005,2833.7999999999997
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,2375.94,1724,2157.5,7724,3205.100000000001,3854.4999999999995
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1972.72,1652,1770.5,3798,2321.5000000000005,2826.2499999999995
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1844.5,1249,1604,3473,2682.9,3181.499999999999
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1951.94,1560,1715.5,3856,2528,3201.5999999999995
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1928.78,1352,1793,3246,2307.1,2628.349999999999
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1346.9,838,1266.5,4667,1473.9,1596.1999999999996
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,2487.38,1730,2176.5,6879,3319.7000000000003,4536.349999999999
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1887.32,1249,1647.5,4269,2469.1,3272.499999999999
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1481.96,1128,1270.5,2344,1999.6,2132.5999999999995
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,2191.06,1683,2166,4091,2607.3,2954.8999999999987
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1927.62,1219,1861.5,3663,2460.1000000000004,2929.5499999999993
DeEnSearchQCanonTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1951.94,1560,1715.5,3856,2528,3201.5999999999995
DeEnSearchQSonyTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1928.78,1352,1793,3246,2307.1,2628.349999999999
DeEnUsTestProduct9ad4f7a06b5799a2A36a1e782e6cf1b0Locale661770385305235270Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1346.9,838,1266.5,4667,1473.9,1596.1999999999996
DeEnSearchQAcerTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,2487.38,1730,2176.5,6879,3319.7000000000003,4536.349999999999
DeEnAcerAspireS7134Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1887.32,1249,1647.5,4269,2469.1,3272.499999999999
DeEnCanonPowershotG9X30Trend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1481.96,1128,1270.5,2344,1999.6,2132.5999999999995
DeEnSearchQSamsungTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,2191.06,1683,2166,4091,2607.3,2954.8999999999987
DeEnSearchQSonyNexTrend,BIBA,TLS off,checkoutGlueStats,checkoutGlueStats TLS off,6,10,10,20,5,1927.62,1219,1861.5,3663,2460.1000000000004,2929.5499999999993
